onset	duration	trial_type
7.522	1.5115	distractor correct rejection
11.1472	1.5115	distractor correct rejection
14.5716	1.5115	distractor correct rejection
18.185	1.5115	distractor correct rejection
22.1999	1.5115	distractor false alarm
26.2148	1.5115	distractor correct rejection
30.0289	1.5115	distractor correct rejection
33.2526	1.5115	distractor correct rejection
36.2756	1.5115	distractor correct rejection
39.889	1.5115	lure correct rejection
42.9119	1.5115	distractor correct rejection
46.5253	1.5115	distractor correct rejection
49.748999999999995	1.5115	distractor correct rejection
53.5632	1.5115	distractor correct rejection
57.3773	1.5115	lure correct rejection
60.8018	1.5114	distractor correct rejection
64.4152	1.5114	distractor correct rejection
68.2293	1.5115	distractor correct rejection
72.0434	1.5115	distractor correct rejection
75.6568	1.5115	distractor correct rejection
79.2702	1.5115	target miss
83.0843	1.5115	distractor correct rejection
86.1073	1.5115	lure correct rejection
89.1303	1.5115	distractor correct rejection
92.354	1.5115	distractor correct rejection
96.3689	1.5114	lure correct rejection
99.7933	1.5115	distractor correct rejection
102.8163	1.5115	distractor correct rejection
106.6304	1.5115	distractor correct rejection
110.6453	1.5115	target hit
114.4594	1.5115	distractor correct rejection
117.8839	1.5115	distractor correct rejection
121.4973	1.5115	distractor correct rejection
125.5122	1.5114	distractor correct rejection
129.1255	1.5115	target miss
132.1485	1.5115	distractor correct rejection
135.3722	1.5115	distractor correct rejection
139.3871	1.5115	distractor correct rejection
143.2012	1.5115	distractor correct rejection
146.2242	1.5115	target hit
149.8376	1.5115	distractor correct rejection
153.451	1.5115	distractor correct rejection
156.6747	1.5115	distractor correct rejection
160.6896	1.5115	target hit
164.7044	1.5115	distractor correct rejection
168.5186	1.5115	distractor correct rejection
171.94299999999998	1.5115	distractor correct rejection
175.1668	1.5114	distractor correct rejection
179.1816	1.5115	target hit
182.2046	1.5115	distractor correct rejection
185.4283	1.5115	lure correct rejection
189.0417	1.5115	target hit
193.0566	1.5115	distractor correct rejection
196.2803	1.5115	distractor correct rejection
200.2952	1.5114	distractor correct rejection
203.5189	1.5115	lure correct rejection
206.9433	1.5115	distractor correct rejection
210.5567	1.5115	distractor correct rejection
213.9812	1.5115	distractor correct rejection
217.2049	1.5115	distractor correct rejection
220.2279	1.5114	distractor correct rejection
223.8413	1.5114	target hit
227.2657	1.5115	distractor correct rejection
230.7846	1.5115	distractor correct rejection
234.3035	1.5115	target miss
237.9169	1.5115	distractor correct rejection
241.3414	1.5115	distractor correct rejection
244.9548	1.5115	lure correct rejection
248.7689	1.5115	target hit
252.7838	1.5115	distractor correct rejection
256.5979	1.5115	lure correct rejection
260.6128	1.5115	distractor correct rejection
263.6358	1.5115	distractor correct rejection
267.6506	1.5115	distractor correct rejection
271.264	1.5115	distractor correct rejection
274.28700000000003	1.5115	target hit
277.7115	1.5114	distractor correct rejection
281.7263	1.5115	distractor correct rejection
285.7412	1.5115	distractor correct rejection
289.5554	1.5114	lure correct rejection
292.9798	1.5115	distractor correct rejection
296.0028	1.5115	distractor correct rejection
299.0257	1.5115	distractor correct rejection
302.0487	1.5115	lure correct rejection
305.4732	1.5114	distractor correct rejection
308.6969	1.5115	distractor correct rejection
312.1213	1.5115	lure correct rejection
315.9355	1.5114	distractor correct rejection
319.1592	1.5115	distractor correct rejection
322.1822	1.5114	distractor correct rejection
325.4059	1.5114	distractor correct rejection
329.4207	1.5115	lure false alarm
332.4437	1.5115	distractor correct rejection
335.6674	1.5115	distractor correct rejection
338.8911	1.5115	distractor correct rejection
342.3156	1.5115	distractor correct rejection
345.74	1.5115	distractor correct rejection
349.3534	1.5115	target miss
353.3683	1.5115	distractor correct rejection
356.9817	1.5115	distractor correct rejection
360.0047	1.5114	lure correct rejection
363.4291	1.5115	distractor correct rejection
366.8536	1.5115	distractor correct rejection
370.0773	1.5115	distractor correct rejection
374.0922	1.5114	distractor correct rejection
377.9063	1.5115	target miss
381.13	1.5115	distractor correct rejection
384.9441	1.5115	distractor correct rejection
387.9671	1.5115	lure correct rejection
391.98199999999997	1.5115	distractor correct rejection
395.2057	1.5115	distractor correct rejection
398.4294	1.5115	distractor correct rejection
402.0428	1.5115	target hit
405.8569	1.5115	distractor correct rejection
409.0806	1.5115	lure correct rejection
412.8948	1.5115	distractor correct rejection
415.9178	1.5114	distractor correct rejection
418.9407	1.5115	distractor correct rejection
422.3652	1.5114	distractor correct rejection
426.1793	1.5115	target miss
429.2023	1.5115	distractor correct rejection
432.6267	1.5115	distractor correct rejection
436.2401	1.5115	lure false alarm
440.0543	1.5114	distractor correct rejection
443.8684	1.5115	distractor correct rejection
447.2928	1.5115	lure correct rejection
450.5165	1.5115	distractor correct rejection
453.941	1.5115	distractor correct rejection
